time,open,high,low,close,Fundezy Fast SMA (5),Fundezy Slow SMA (200),Fundezy SuperTrend,Fundezy Fast MA,Fundezy Medium MA,Fundezy Slow MA,Fundezy Coloured MA,Fundezy 3xMA Direction,Fundezy LONG Entry,Fundezy SHORT Entry,Fundezy ColouredMA Arrow,Buy Signal,EMA,VIX · TVC: close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1780387200,4565.2,4569.3,4556.1,4557,4556.5799999999945,4522.2330000000065,,4534.700068886895,4530.173228669231,4526.172062690436,4522.6361111111055,,0,0,,1,4530.950385252626,16.19,60.814903211246495,50.811148643767304,,,,
1780390800,4557.1,4565.9,4550.9,4559.4,4558.919999999994,4522.3580000000065,,4536.945517169905,4531.217041931044,4526.910461297315,4521.997839506166,,0,0,,0,4532.066056419189,16.22,61.67399271685312,52.058581920257424,,,,
1780394400,4559.7,4563.5,4554.1,4563.1,4562.139999999994,4522.513000000007,,4539.323197427186,4532.355719004935,4527.714673268486,4521.744753086413,,0,0,,1,4533.283073814516,16.13,63.020036342624394,53.55006480902042,,,,
1780398000,4563,4564.2,4555.2,4557.3,4560.399999999994,4522.612000000007,,4540.957452206532,4533.24658618333,4528.372124973631,4521.806481481475,,0,0,,1,4534.224914057084,16.17,59.492751239915584,54.65857114336079,,,,
1780401600,4557.5,4563.8,4542.8,4544,4556.1599999999935,4522.656500000007,,4541.234047460483,4533.630636676782,4528.719411085328,4522.114197530858,,1,0,,0,4534.608250760728,16.15,52.26824509857204,55.232662191163016,,,,
1780405200,4544.3,4554.4,4532.1,4532.1,4551.179999999995,4522.589000000008,,4540.403679509531,4533.575971081183,4528.794535283432,4522.637654320981,,0,0,,0,4534.509887985798,16.26,46.79298375153217,55.44660875652351,,,,
1780408800,4532,4536.8,4519.4,4533.7,4546.039999999994,4522.517000000008,,4539.794254099574,4533.580400685426,4528.903545610467,4523.3700617283885,,0,0,,0,4534.478127672629,16.12,47.58796279482268,55.82257507556579,,,,
1780412400,4533.4,4538.2,4529.5,4531.7,4539.759999999993,4522.444500000008,,4539.058412817794,4533.513243518089,4528.965689041345,4524.269444444438,,0,0,,0,4534.369181489388,16,46.64968765053541,56.358656955411064,,,,
1780416000,4531.7,4532.8,4515.6,4521.3,4532.559999999993,4522.3450000000075,,4537.44401165254,4533.077056249586,4528.795340395982,4525.284567901228,,0,0,,0,4533.856664568236,16.02,42.011105666196514,56.03707556260482,,,,
1780419600,4521.2,4522.7,4511.3,4514,4526.559999999993,4522.1750000000075,,4535.312737865946,4532.395732812101,4528.466555053849,4526.392592592586,,0,0,,0,4533.07797184007,16.06,39.074132077553045,55.043468594284214,,,,
1780423200,4514.3,4520.2,4508,4516.9,4523.519999999993,4522.024500000007,,4533.638852605405,4531.842313783098,4528.209520497097,4527.6336419753015,,0,0,,0,4532.443541571832,15.84,40.843421170730764,53.66806743178409,,,,
1780426800,4517,4520.2,4513.2,4517.7,4520.319999999993,4521.798500000007,,4532.189866004914,4531.337231147987,4527.975975597162,4529.004938271598,,0,0,,0,4531.865363470975,15.84,41.349416011701614,52.35554720406588,,,,
1780430400,4517.8,4521,4516.1,4519.2,4517.819999999993,4521.718000000007,,4531.008969095376,4530.903758606987,4527.780953917225,4530.4364197530795,,0,0,,0,4531.368682550545,15.76,42.34519848030757,50.671051269445684,,,,
1780437600,4520,4522.7,4512.9,4514,4516.359999999993,4521.638000000007,,4529.462699177615,4530.300052942452,4527.474710496842,4531.813580246907,,0,0,,0,4530.687557744641,,39.821122624912476,48.83892563125027,,,,
1780441200,4514.2,4517.6,4490.5,4502.9,4514.139999999994,4521.452500000007,,4527.0479083432865,4529.321479623079,4526.928605819135,4532.984259259251,,0,0,,0,4529.597849597792,,35.02217838322977,46.99658814353479,,,,
1780444800,4502.6,4525.1,4502.6,4514.4,4513.639999999994,4521.380000000007,,4525.898098493897,4528.78856963654,4526.650192356487,4534.014506172832,,0,0,,0,4529.001855495918,,42.72354627971965,45.642984826596674,,,,
1780448400,4514.2,4516,4491.2,4504,4510.899999999992,4521.284500000007,,4523.907362267179,4527.903263578092,4526.146854748566,4534.760802469128,,0,0,,0,4528.0213905745095,,38.302272152246864,43.87743024156971,,,,
1780452000,4504,4513.1,4500.8,4509.8,4509.019999999992,4521.229500000008,,4522.624874788345,4527.256718450303,4525.783591309709,4535.233641975301,,0,0,,0,4527.306826238254,,41.912559167137516,42.62170223637128,,,,
1780455600,4510.1,4515.5,4510.1,4512.5,4508.719999999992,4521.120500000007,,4521.704431625768,4526.729692791364,4525.488400391715,4535.3317901234495,,0,0,,0,4526.7261663857735,,43.5680177452473,42.00025742541951,,,,
1780459200,4512.4,4516.1,4496.4,4497.5,4507.639999999993,4520.949500000007,,4519.504028750698,4525.685775191672,4524.866435938566,4535.020061728388,,0,0,,0,4525.580042213783,,37.221417277087504,41.316574105816315,,,,
1780462800,4497.2,4502.2,4484.8,4485.8,4501.919999999993,4520.819000000007,,4516.440026136998,4524.261283220541,4523.998292917709,4534.28765432098,,0,0,,0,4524.02004055834,,33.16341829821586,40.286249498915836,,,,
1780466400,4485.4,4499.3,4483.7,4491.7,4499.459999999993,4520.702500000007,,4514.190932851817,4523.098380248379,4523.280553075093,4533.2086419753,,0,1,,0,4522.752587987425,,36.8993887055211,39.589799574271964,,,,
1780470000,4491.4,4500.5,4481.1,4481.6,4493.819999999992,4520.585500000007,,4511.228120774379,4521.616295239508,4522.354318562313,4531.855246913572,,0,0,,0,4521.138761007525,,33.452179352474644,38.978447694720394,,,,
1780473600,4481.8,4487.8,4468.2,4472.3,4485.779999999992,4520.378500000007,,4507.6892007039805,4519.854998980954,4521.242000372039,4530.270061728386,,0,0,,0,4519.223515477818,16.09,30.615943193596436,38.374291345866354,,,,
1780477200,4472.3,4487.5,4467.2,4471.3,4480.539999999992,4520.185000000007,,4504.381091549073,4518.1208918744915,4520.132178141549,4528.422530864188,,0,0,,0,4517.344161929668,16.06,30.318280590290044,37.62249559012059,,,,
1780480800,4471.7,4496,4469.5,4487.7,4480.919999999992,4520.0585000000065,,4502.864628680975,4517.034431450403,4519.411463071737,4526.387037037028,,0,0,,0,4516.181645775564,16.05,40.530084868856164,37.5639719370602,,,,
1780484400,4487.8,4496.5,4487,4490.6,4480.699999999992,4519.908000000007,,4501.749662437251,4516.090344612889,4518.77120833681,4524.238271604929,,0,0,,0,4515.178443980444,16.12,42.14468766307801,37.54964973582952,,,,
1780488000,4490.9,4495.6,4476.3,4488.6,4482.099999999992,4519.5855000000065,,4500.554238579319,4515.108546591,4518.100737040436,4522.012037037027,,0,0,,0,4514.136152059643,16.03,41.31166322489957,37.65611692154288,,,,
1780491600,4488.5,4494.5,4454,4475.2,4482.679999999991,4519.293000000007,,4498.24930779938,4513.683241355608,4517.147387328426,4519.638888888879,,0,0,,0,4512.609244135735,16.24,36.15527032392581,37.737052060164025,,,,
1780495200,4473.9,4488.3,4470.5,4485.3,4485.479999999991,4518.999000000007,,4497.072097999437,4512.669554164336,4516.439667610016,4517.122222222211,,0,0,,0,4511.538293385314,16.01,42.02864899773162,37.68741654002202,,,,
1780498800,4485.7,4486.5,4464.8,4469.8,4481.899999999991,4518.627000000007,,4494.592816363124,4511.138498658466,4515.403230552016,4514.443827160483,,0,0,,0,4509.901497566282,16.08,36.48193445311779,37.55739241865565,,,,
1780502400,4470,4472.1,4461.1,4469.4,4477.659999999991,4518.253500000007,,4492.302560330113,4509.647837992093,4514.380936539749,4511.6756172839405,,0,0,,0,4508.313203544075,16.38,36.348615701460226,37.15996788539299,,,,
1780506000,4469.9,4476.8,4463.4,4467.2,4473.379999999991,4517.909500000007,,4490.020509391012,4508.131843778089,4513.33247128331,4508.935493827149,,0,0,,0,4506.70092105215,16.26,35.57851317604056,36.58928898759251,,,,
1780509600,4467.1,4470.9,4462,4470.1,4472.359999999991,4517.618000000008,,4488.209553991829,4506.773563643157,4512.371749699237,4506.159259259248,,0,0,,0,4505.265590814811,15.99,37.45948430742068,36.60629377547345,,,,
1780513200,4469.8,4480,4469.5,4472,4469.699999999991,4517.344500000007,,4486.73595817439,4505.531650655901,4511.47459970592,4503.475617283939,,0,0,,0,4503.961057841681,16.16,38.72188456093906,37.003327079953685,,,,
1780516800,4471.9,4473.6,4458.6,4462.7,4468.27999999999,4517.039000000007,,4484.550871067628,4504.0019488467615,4510.390719712455,4500.817592592582,,0,0,,0,4502.342977142008,16.05,34.99802585900183,36.86751544805945,,,,
1780524000,4462.6,4479.2,4450.1,4475.3,4469.45999999999,4516.763000000007,,4483.709882788752,4502.976879245091,4509.610925941068,4498.182098765421,,0,0,,0,4501.282468234478,,42.99655434460642,37.54925651892601,,,,
1780527600,4475.5,4491.2,4471.5,4483.5,4472.71999999999,4516.540000000007,,4483.6908025352295,4502.281276414909,4509.030683142378,4495.694444444433,,0,0,,0,4500.585116539009,,47.522263440779156,38.756850822296194,,,,
1780531200,4484,4491.8,4470.6,4475.6,4473.819999999991,4516.356000000007,,4482.955275032027,4501.328373685806,4508.287779072547,4493.413888888877,,0,0,,0,4499.605308047283,,43.905636395612824,39.72737623696211,,,,
1780534800,4475,4500.8,4470,4492.5,4477.919999999991,4516.180000000008,,4483.822977301843,4501.013074625598,4507.936939537602,4491.338271604927,,0,0,,0,4499.326668516017,,52.2734327701399,40.56618680133952,,,,
1780538400,4492.1,4504.2,4482.5,4502,4485.779999999991,4516.076500000007,,4485.475433910767,4501.048321960398,4507.805007547877,4489.518209876532,,0,0,,0,4499.4315050448,,56.22642097992779,41.57202489540021,,,,
1780542000,4501.7,4504.2,4485.1,4491,4488.919999999991,4515.917000000007,,4485.977667191606,4500.689453318955,4507.431562935702,4487.940432098753,,0,0,,0,4499.100857788141,,50.962934508824006,42.26140141568054,,,,
1780545600,4490.6,4511.2,4489.1,4508.1,4493.839999999991,4515.793000000008,,4487.988788356006,4500.954115700421,4507.446417092686,4486.668827160483,,0,0,,0,4499.453765325861,,57.606754350563705,43.7936502747261,,,,
1780549200,4508.2,4509.6,4493.5,4496,4497.919999999991,4515.695500000007,,4488.717080323641,4500.777182996835,4507.192052268404,4485.558641975297,,0,0,,0,4499.318323548377,,52.21575949939397,44.52130102484484,,,,
1780552800,4495.8,4504.3,4489.8,4494.7,4498.3599999999915,4515.561500000007,,4489.2609821124015,4500.5601407469485,4506.914451106884,4484.5558641975185,,0,0,,0,4499.13721282099,,51.65643657568318,45.60519403359951,,,,
1780556400,4495,4497.7,4486.2,4488.5,4495.659999999991,4515.356500000007,,4489.191801920365,4500.129421434557,4506.505241082287,4483.631172839494,,0,0,,0,4498.720067220166,,48.96267486267881,46.50619825940084,,,,
1780560000,4488.4,4496.1,4485.4,4490.2,4495.499999999991,4515.235000000007,,4489.283456291241,4499.774799240466,4506.14290239157,4482.88148148147,,0,0,,0,4498.385946937023,16.43,49.736651874256786,47.51749388070199,,,,
1780563600,4489.9,4503.3,4487.7,4498.2,4493.519999999991,4515.219000000007,,4490.094051173855,4499.718556410449,4505.966393449535,4482.27160493826,,0,0,,0,4498.378654900277,16.57,53.32389271213123,48.65066590960989,,,,
1780567200,4497.9,4501.7,4491.9,4501.6,4494.639999999991,4515.122000000007,,4491.140046521687,4499.7857508243615,4505.86936248399,4481.912345679,,0,0,,0,4498.50498215909,16.43,54.800339854315695,49.79912700199394,,,,
1780570800,4501.6,4542.4,4496.4,4539.2,4503.539999999992,4515.236500000007,,4495.509133201534,4501.193402580634,4506.610043317679,4481.9061728394945,,0,0,,1,4500.100865211675,16.57,67.16855193383755,52.09702172162506,,,,
1780574400,4539.1,4541.9,4518.8,4531.6,4512.159999999991,4515.293500000007,,4498.790121092304,4502.279352488468,4507.165375688397,4482.208950617272,,0,0,,0,4501.336125399453,16.61,63.39264683774463,53.55388547113493,,,,
1780578000,4531.6,4543.2,4523.3,4523.7,4518.8599999999915,4515.3270000000075,,4501.054655538458,4503.04437561388,4507.53281178421,4482.813888888877,,0,0,,0,4502.213140089671,16.4,59.6395674424121,54.41940718553729,,,,
1780581600,4523.4,4528,4483.8,4493.1,4517.839999999992,4515.242500000008,,4500.331505034962,4502.689219341956,4507.212082633449,4483.582716049371,,0,0,,0,4501.855762046938,15.68,47.827943909499126,54.699572007957734,,,,
1780585200,4493.2,4506.6,4490.6,4504.9,4518.499999999991,4515.214500000007,,4500.746822759056,4502.768175794029,4507.160703019373,4484.627160493816,,0,0,,0,4501.9751439274505,15.65,51.79284094917433,54.6652440207459,,,,
1780588800,4504.9,4513.2,4502.8,4510.8,4512.819999999991,4514.930500000008,,4501.660747962778,4503.055026658528,4507.241576285609,4485.8959876543095,,0,0,,0,4502.321216714609,15.56,53.687985419090495,54.48392719497182,,,,
1780592400,4510.5,4510.5,4502,4506,4507.699999999992,4514.615000000008,,4502.055225420708,4503.160204277866,4507.2139857014845,4487.277469135791,,0,0,,0,4502.465482725801,15.41,51.900365801118156,54.550886572992816,,,,
1780596000,4506.1,4508.8,4500,4505.9,4504.13999999999,4514.288500000007,,4502.404750382461,4503.2580541250845,4507.184786019229,4488.783950617272,,0,0,,0,4502.60016967773,15.4,51.861623308706086,54.14052007000299,,,,
1780599600,4506.1,4511.3,4503.9,4508.9,4507.299999999991,4514.016000000007,,4502.995227620419,4503.4595521920455,4507.222901885469,4490.338580246902,,0,0,,0,4502.847221847231,15.28,52.99523664499338,54.19619700897437,,,,
1780603200,4508.5,4509.3,4502.3,4502.4,4506.79999999999,4513.718000000007,,4502.941116018563,4503.42171104233,4507.115726288014,4491.831481481469,,0,0,,0,4502.829683735575,15.39,50.23493746313849,54.09466135807833,,,,
1780610400,4503,4508.7,4496,4496.9,4504.01999999999,4513.400500000008,,4502.391923653239,4503.188792790818,4506.888710148281,4493.284876543198,,0,0,,0,4502.597147118493,,47.95868412507151,54.02294773396353,,,,
1780614000,4497,4501.1,4487.7,4488.4,4500.49999999999,4513.012500000008,,4501.1199305938535,4502.660621619718,4506.477849922763,4494.563888888877,,0,0,,0,4502.040396251101,,44.59552849776008,53.655724635642336,,,,
1780617600,4488.2,4493.9,4477.5,4485.8,4496.4799999999905,4512.668500000009,,4499.727209630776,4502.058456561871,4506.018342146702,4495.785802469124,,0,0,,0,4501.403517966744,,43.5886156376117,52.960347701748084,,,,
1780621200,4485.8,4497,4470.7,4473.3,4489.359999999991,4512.218500000008,,4497.324736027978,4501.031368827518,4505.291267876775,4496.929012345668,,0,0,,0,4500.30141922295,,39.02635670007087,51.833634619302025,,,,
1780624800,4473.4,4481.6,4464.5,4467.1,4482.29999999999,4511.724000000008,,4494.577032752708,4499.819534226535,4504.4425730350695,4498.00648148147,,0,0,,0,4498.999402782834,,36.96000052202217,49.6758809470295,,,,
1780628400,4466.7,4470.1,4461.2,4468.2,4476.559999999991,4511.277000000008,,4492.17912068428,4498.690265147016,4503.637182523179,4498.969753086409,,0,0,,0,4497.79158306586,,37.591361247061315,47.8329319762664,,,,
1780632000,4468.7,4472.9,4463.8,4471,4473.079999999992,4510.785000000007,,4490.253746076618,4497.701327106051,4502.911911800442,4499.8092592592475,,0,0,,0,4496.7409327495525,,39.25896767198724,46.37717484980748,,,,
1780635600,4471,4476.1,4464.9,4465.9,4469.099999999991,4510.261000000008,,4488.039769160562,4496.5655654236925,4502.089424871543,4500.440432098754,,0,0,,0,4495.531484406432,,37.303736927159534,45.625445779640366,,,,
1780639200,4466.4,4483.2,4454.8,4479.7,4470.379999999991,4509.803500000007,,4487.281608327784,4495.963223801417,4501.59188209662,4500.672530864185,,0,0,,0,4494.91064188069,,45.24958331091158,45.15807023405017,,,,
1780642800,4479.9,4494.2,4478.7,4487.7,4474.499999999991,4509.3940000000075,,4487.319643934349,4495.668108665653,4501.283173605584,4500.570370370358,,0,0,,0,4494.627871610858,,49.26389607908214,44.842063852620996,,,,
1780646400,4487.3,4495.4,4485.5,4489.8,4478.819999999991,4509.0190000000075,,4487.545130849408,4495.458533356165,4501.027991969904,4500.198148148136,,0,0,,0,4494.438543312393,15.73,50.294152319280016,44.72733431820399,,,,
1780650000,4489.6,4496.6,4485.8,4491.9,4482.999999999991,4508.637000000008,,4487.9410280449165,4495.331442879159,4500.825147703907,4499.75709876542,,0,0,,0,4494.33899259426,15.64,51.35786767249204,44.69135177276013,,,,
1780653600,4491.6,4495,4488.7,4493.7,4488.559999999991,4508.2420000000075,,4488.464570949924,4495.273177062047,4500.666811088265,4499.151234567888,,0,0,,0,4494.3139340611515,15.69,52.30013256220323,44.64170148113226,,,,
1780657200,4493.2,4502.2,4484.8,4497,4492.019999999991,4507.848500000007,,4489.240519045386,4495.334849309831,4500.585326397414,4498.393209876531,,0,0,,0,4494.419269980322,15.63,54.057260602221625,44.914724562495344,,,,
1780660800,4497.4,4502.8,4430.1,4432.1,4480.899999999991,4507.171500000008,,4484.045926404896,4493.07646183448,4499.063430255249,4497.337654320975,,0,1,,0,4491.975377039917,15.77,30.365966441243728,43.65810187079336,,,,
1780664400,4432,4446.6,4390,4390.5,4461.039999999992,4506.256000000008,,4475.541751277178,4489.413016768963,4496.65090958291,4495.832407407394,,0,0,,0,4487.995950489331,15.95,23.31306963485582,42.13792623772877,,,,
1780668000,4390.4,4404.2,4369.4,4394.6,4441.579999999992,4505.343000000007,,4468.183410251981,4486.0268375986425,4494.3831115921785,4493.923765432086,,0,0,,0,4484.333364195632,16.61,25.158087219783127,40.82145992216959,,,,
1780671600,4394.6,4397.3,4358.8,4360.4,4414.919999999991,4504.338500000007,,4458.384918410891,4481.540164827263,4491.405709112352,4491.575617283937,,0,0,,0,4479.473232266392,16.59,20.687080752177124,39.511511640177176,,,,
1780675200,4360.3,4370.3,4347.5,4369.1,4389.339999999991,4503.430500000008,,4450.268107646265,4477.52444465486,4488.687804465411,4488.814814814801,,0,0,,0,4475.14487021673,18.11,24.369251375566293,38.61217241543033,,,,
1780678800,4369.3,4372,4360.2,4366.2,4376.159999999991,4502.571500000007,,4442.625552405695,4473.548571631472,4485.965853255068,4485.737654320973,,0,0,,0,4470.872522365094,18.41,23.969778384745197,37.63920221097918,,,,
1780682400,4366.8,4366.8,4339.8,4346.7,4367.3999999999905,4501.641000000007,,4433.905047641541,4469.018265501777,4482.871056516067,4482.2626543209735,,0,0,,0,4466.00301168411,19.04,21.426375069263713,36.36544559649893,,,,
1780686000,4347.4,4349.5,4338.3,4343.5,4357.179999999991,4500.6440000000075,,4425.686406946856,4464.535470305285,4479.7739219268215,4478.453086419739,,0,0,,0,4461.198972010223,20.5,21.031980046312142,35.203177247866975,,,,
1780689600,4343.7,4355.8,4336.6,4353.9,4355.87999999999,4499.783000000008,,4419.160369951687,4460.584203508668,4476.976723661781,4474.360185185171,,0,0,,0,4456.991169186293,21.5,25.8115318275011,33.81474499905194,,,,
1780869600,4354,4361.9,4333.4,4341.4,4350.339999999991,4498.851000000007,,4412.091245410625,4456.32762481193,4473.963907580408,4469.9438271604795,,0,0,,0,4452.458182159379,,23.936302669316404,32.005631184068676,,,,
1780873200,4341.5,4371,4341.4,4367.9,4350.679999999991,4498.031500000007,,4408.073859464204,4453.169495354361,4471.606931856399,4465.293209876529,,0,0,,0,4449.142175015874,,34.75785028859116,30.895895324733754,,,,
1780876800,4367,4377.5,4363.1,4366,4354.539999999991,4497.168500000007,,4404.248963149276,4450.056299091705,4469.260111148478,4460.444444444431,,0,0,,0,4445.881697564271,,34.38018027582571,29.683203367829016,,,,
1780880400,4365.6,4369.5,4323.6,4349.6,4355.75999999999,4496.293000000007,,4399.2808755902515,4446.468574124145,4466.600997567401,4455.377777777764,,0,0,,0,4442.1059447186135,,31.22623503095204,28.177924972739646,,,,
1780884000,4350.2,4354.8,4331,4334.5,4351.879999999991,4495.350000000007,,4393.391705082046,4442.469696476854,4463.665419843681,4449.973765432084,,0,0,,0,4437.886103749256,,28.622639798792605,26.36116634392329,,,,
1780887600,4334.9,4341.1,4327.4,4341,4351.79999999999,4494.380500000007,,4388.62882280186,4438.845778745537,4460.939521624932,4444.2151234567755,,0,0,,0,4434.086648700266,,31.278867161097352,26.426373538198554,,,,
1780891200,4342,4346.4,4331.8,4337.2,4345.659999999991,4493.529000000007,,4383.953475274418,4435.215572361768,4458.189754477711,4437.982716049369,,0,0,,0,4430.287172280648,,30.562801499184644,26.944211528507754,,,,
1780894800,4337.1,4340.1,4293,4317.2,4335.899999999991,4492.511500000007,,4377.884977522199,4431.000730491704,4455.056648822651,4431.240123456777,,0,0,,0,4425.852381210818,,27.05252932537492,27.07952882176431,,,,
1780898400,4317.5,4336.5,4317.2,4325.3,4331.039999999992,4491.565000000008,,4373.1045250201805,4427.225704402715,4452.173167737704,4424.010185185171,,0,0,,0,4421.909150575099,,30.53244981156341,27.782769468863332,,,,
1780902000,4325.1,4342,4319.3,4319.9,4328.119999999991,4490.586500000008,,4368.267750018346,4423.392643531189,4449.2337640102,4416.662037037024,,0,0,,0,4417.908791729017,,29.521361950225625,28.150777367053283,,,,
1780905600,4319.3,4322.4,4309.6,4313.1,4322.539999999991,4489.618500000008,,4363.252500016679,4419.453620547932,4446.208569254417,4409.431172839493,,0,0,,0,4413.798643033761,19.92,28.25258502573368,28.45669212712389,,,,
1780909200,4313.5,4326.4,4297.1,4318.8,4318.8599999999915,4488.686500000008,,4359.211363651526,4415.858848385506,4443.37726771543,4402.319135802456,,0,0,,0,4410.073206052045,19.94,30.932216244531844,29.13568078250018,,,,
1780912800,4319,4330.3,4310.6,4326.4,4320.699999999991,4487.868500000008,,4356.228512410478,4412.663889514594,4440.77777287731,4395.540432098753,,0,0,,0,4406.791903853926,19.63,34.44766181163928,30.093943765737833,,,,
1780916400,4326.2,4358.5,4321.3,4356.3,4326.899999999991,4487.156500000008,,4356.235011282253,4410.650893460502,4438.900489035592,4389.116666666654,,0,0,,0,4404.811829192988,19.15,46.076255116821315,31.54142400068928,,,,
1780920000,4355.7,4364.8,4344.8,4358,4334.519999999991,4486.4030000000075,,4356.395464802048,4408.770504408341,4437.102700390356,4383.044753086408,,0,0,,0,4402.97607118542,18.79,46.65567003882664,33.1642359556543,,,,
1780923600,4358.1,4371.5,4345.7,4351.8,4342.259999999991,4485.625500000008,,4355.977695274589,4406.735843536615,4435.207084826126,4377.417901234556,,0,0,,0,4400.96916643305,18.7,44.76641997108297,33.879133790118,,,,
1780927200,4351.3,4356.3,4339,4355.8,4349.659999999992,4484.850000000009,,4355.961541158717,4404.9167062674505,4433.442482941102,4372.229629629617,,0,0,,0,4399.19782657293,18.54,46.27786130393938,34.72896814926897,,,,
1780930800,4356.3,4370,4346.9,4366.1,4357.599999999992,4484.082500000008,,4356.883219235197,4403.530395329327,4431.945983320188,4367.428395061716,,0,0,,0,4397.899872589678,18.57,50.06697709110207,36.074735439279685,,,,
1780934400,4365.9,4371,4362.2,4365,4359.339999999991,4483.334500000008,,4357.621108395634,4402.154309781851,4430.4582948019615,4363.09135802468,,0,0,,0,4396.60968150773,18.56,49.66410485522681,37.57769722902499,,,,
1780938000,4365.1,4366.8,4356.6,4363.4,4360.419999999991,4482.614000000008,,4358.14646217785,4400.770227289642,4428.968110473029,4359.058641975297,,0,0,,0,4395.307341056447,18.44,49.04590246602234,38.84677117937678,,,,
1780941600,4363.3,4370.2,4357.1,4358.8,4361.819999999991,4481.882000000009,,4358.205874707136,4399.271290600726,4427.408819129184,4355.312037037026,,0,0,,0,4393.87568062286,18.42,47.22582386978944,40.0369870629914,,,,
1780945200,4358.7,4362.3,4346.6,4350.3,4360.719999999991,4481.154500000008,,4357.487158824669,4397.522315936415,4425.695289815202,4351.9691358024575,,0,0,,0,4392.166830402356,19.05,43.9781657737167,41.24596109501582,,,,
1780948800,4350.5,4354.4,4348,4353.8,4358.25999999999,4480.377000000009,,4357.151962567881,4395.960804652972,4424.097616708198,4349.158641975297,,0,0,,0,4390.66224881795,18.93,45.635980970855904,42.324784749251,,,,
1780956000,4354.7,4358.6,4345.8,4351.5,4355.55999999999,4479.652000000008,,4356.638147788983,4394.3729187725085,4422.484336336905,4346.839814814803,,0,0,,0,4389.126474354501,,44.699865371066416,43.40896356502534,,,,
1780959600,4350.9,4352.4,4336,4340.9,4351.05999999999,4478.934000000008,,4355.207407080893,4392.46317167349,4420.671351084973,4345.009876543198,,0,0,,0,4387.235240066089,,40.56953462059314,44.288745678943876,,,,
1780963200,4340.9,4347.5,4338.8,4344.1,4348.11999999999,4478.251000000008,,4354.197642800812,4390.735915542295,4418.969765505307,4343.80771604937,,0,0,,0,4385.543662024282,,42.30278871439549,45.100929426791275,,,,
1780966800,4344,4362.9,4342.5,4360.8,4350.21999999999,4477.580500000008,,4354.7978570916475,4389.666775701498,4417.677104049633,4343.245061728383,,0,0,,0,4384.573322337055,,50.428097374037186,46.242389109819705,,,,
1780970400,4360.9,4365.7,4352.7,4360.4,4351.53999999999,4476.938000000008,,4355.307142810589,4388.621533712159,4416.404279515197,4343.1537037036915,,0,0,,0,4383.625348912073,,50.245577110397406,46.540197823646565,,,,
